uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/4f5ccaad-0e4f-4e9f-8246-47765564387d,actualizar firmware,"Actualizar el software básico o integrado incluido en dispositivos, componentes de red y sistemas integrados.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,manipular tecnologías geoespaciales,"Ser capaz de usar Tecnologías Geoespaciales en las que intervienen sistemas de posicionamiento global (GPS), sistemas de información geográfica (GIS) y detección remota (RS) en el trabajo diario.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/4f7fa632-15a6-4739-930b-abbac8055a80,firmware,"Firmware es un programa de software con una memoria solo de lectura (ROM) y un conjunto de instrucciones permanentemente inscritas en un dispositivo de hardware. Firmware se utiliza habitualmente en sistemas electrónicos como ordenadores, teléfonos móviles y cámaras digitales.",knowledge,cross-sector
http://data.europa.eu/esco/skill/4fea6307-bdc0-423d-ad63-c61755c14522,realizar trabajo bibliográfico,Realizar trabajo bibliográfico; usar ordenadores o materiales impresos para identificar y localizar los títulos de libros solicitados por el cliente.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8,sistemas de control,Dispositivos o conjuntos de dispositivos que controlan y gestionan el rendimiento y el comportamiento de otros equipos y sistemas. Esto incluye los sistemas de control industrial que se utilizan para la producción industrial y la fabricación industrial.,knowledge,cross-sector
http://data.europa.eu/esco/skill/4ffc3a4c-b4f3-4082-b030-93799725d01b,traspasar el metraje y las grabaciones sin editar al ordenador,Traspasar metraje y sonido sin editar al ordenador.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,vectores de ataque,"Vías o métodos que utilizan los agentes de amenazas para explotar las vulnerabilidades de las redes o los sistemas de información de una organización concreta y afectar a su disponibilidad, integridad y confidencialidad. Los vectores de ataque pueden incluir tácticas de ingeniería social, como correos de suplantación de identidad («phishing») o pretexto, programas intrusos («exploits») como los que utilizan la inyección de SQL y ataques por desbordamiento de búfer.",knowledge,sector-specific
http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269,Metasploit,"El marco Metasploit es una herramienta de pruebas de penetración que pone a prueba las deficiencias de seguridad del sistema para identificar el acceso no autorizado a la información del sistema. La herramienta se basa en el concepto de «explotación», lo que implica ejecutar un código en la máquina objetivo, aprovechando de este modo los fallos y vulnerabilidades de la máquina objetivo.",knowledge,sector-specific
http://data.europa.eu/esco/skill/505e4ef3-7ce4-437d-b7b4-5c608f71c258,compilar sistemas de recomendación,Compilar sistemas de recomendación basados en grandes conjuntos de datos utilizando lenguajes de programación o herramientas informáticas para crear una subclase de sistema de filtrado de información que persiga predecir la calificación o preferencia que un usuario otorga a un elemento.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3,gobernanza de internet,"Los principios, reglamentos, normas y programas que dan forma a la evolución y utilización de Internet, como la gestión de nombres de dominio de Internet, los registros y los registradores, de acuerdo con las normas y recomendaciones de ICANN/IANA, las direcciones IP y los nombres, nombres de servidores, DNS, TLD y aspectos de IDN y DNSSEC.",knowledge,sector-specific
http://data.europa.eu/esco/skill/509909a2-4a8f-4ead-8ad0-968df63b77cc,técnicas de comercialización en redes sociales,Los métodos y estrategias de comercialización utilizados para aumentar la atención y el tráfico en sitios web a través de canales de redes sociales.,knowledge,cross-sector
http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8,realizar una limpieza de datos,"Detectar y corregir los registros corruptos de los conjuntos de datos, y asegurarse de que los datos se conviertan y mantengan estructurados conforme a las directrices.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5120f979-6450-4132-874a-7f7679c7ca14,ocuparse de prensas punzonadoras de metal de control numérico,Controlar y operar una prensa punzonadora de metal de control numérico (CNC) con arreglo a la normativa.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,R,"Técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en R.",knowledge,sector-specific
http://data.europa.eu/esco/skill/51927003-a757-4552-804f-c045e21fdaf2,montar equipos periféricos audiovisuales,"Montar equipos periféricos audiovisuales, como trípodes, cables, micrófonos, monitores y otros.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/51b18096-85e6-425b-bb15-03a74eeda0dc,identificar requisitos de mercado relativos a la documentación sobre las TIC,"Realizar investigaciones y analizar los requisitos de documentación específicos de los mercados (por ejemplo, la lengua, las normas aplicables o los requisitos legales y las condiciones culturales) y obtener especificaciones concretas para el desarrollo de la documentación de las TIC.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/52739347-5eaa-4c9e-8cde-af7d2ba83320,construir modelos de aparatos electromagnéticos,Modelar y simular los electroimanes o productos diseñados que utilizan el electromagnetismo mediante un software de diseño técnico. Evaluar la viabilidad del producto y examinar los parámetros físicos para garantizar el éxito del proceso de producción.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/5284ecee-93dd-4145-a3c0-584af836c69e,utilizar plataformas de turismo electrónico,"Utilizar plataformas digitales para promover establecimientos o servicios hoteleros y para compartir información y contenido digital sobre ellos. Analizar y gestionar reseñas dirigidas a la organización para garantizar la satisfacción de los clientes.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/52b38e90-3d05-4042-a9e2-d19dec8dd7c1,probar hardware,"Probar los sistemas y componentes del hardware del ordenador mediante el equipo y los métodos de ensayo adecuados, como la prueba del sistema (ST), la prueba de fiabilidad continua (ORT) y la prueba en circuito (ICT). Supervisar y evaluar el rendimiento del sistema y adopte medidas si es necesario.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/52c0b1a2-a57f-488b-b09d-19af929412aa,utilizar neuroimagen funcional,Utilizar tecnologías y métodos de neuroimagen para estudiar las funciones cerebrales.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,"Las técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en Groovy.",knowledge,sector-specific
http://data.europa.eu/esco/skill/52e3507b-1cad-409f-9146-3c5e2afe7df9,gestionar las comunicaciones en línea,"Controlar y supervisar las comunicaciones de una empresa, entidad o persona en puntos de venta en línea. Asegurarse de que la información que se comunica en línea esté en consonancia con la estrategia y la imagen que se pretende transmitir.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c,gestión de los medios sociales de comunicación,"La planificación, el desarrollo y la aplicación de estrategias destinadas a gestionar las plataformas de redes sociales, las publicaciones, las herramientas de gestión de las redes sociales y la imagen de las organizaciones en ellas.",knowledge,cross-sector
http://data.europa.eu/esco/skill/53141450-2fa9-4890-a64e-7ffd4e1144be,utilizar un sistema electrónico de gestión de registros sanitarios,"Ser capaz de utilizar software específico para la gestión de registros sanitarios, siguiendo los códigos de prácticas adecuados.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/53403f06-6c51-4a24-9491-d8a6200526ce,crear modelos virtuales de productos,Crear un modelo gráfico por ordenador matemático o tridimensional del producto utilizando un sistema CAE o una calculadora.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/53456d90-8c0d-4bd2-9f1b-312619b6e2a6,métodos de comprobación del hardware,"Los procesos en los que se prueban los componentes o sistemas de hardware, como la prueba de sistema, la prueba de fiabilidad en curso y la prueba en circuito.",knowledge,cross-sector
http://data.europa.eu/esco/skill/5354a726-ee64-4f34-90f8-8436f9f374b8,analizar datos de carácter ecológico,"Analizar e interpretar los datos ecológicos y biológicos, con el empleo de programas de software especializados.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/53780150-1581-4ae6-b435-34068c172caf,Vyper,"Las técnicas y los principios del desarrollo de software, como el análisis, los algoritmos, la codificación, la realización de pruebas y la compilación de paradigmas de programación en Vyper.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,utilizar software de dibujo técnico,Crear diseños técnicos y dibujos técnicos con el empleo de software especializado.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/545c80e8-7ab2-42fe-af64-242211e94709,analizar la configuración y el rendimiento de las redes,"Analizar datos de red esenciales (p. ej., archivos sobre la configuración del encaminador o protocolos de encaminamiento), la capacidad de tráfico de la red y las características de funcionamiento de redes de TIC, como la red de área amplia y la red de área local, que conectan ordenadores utilizando conexiones por cable o inalámbricas y que les permiten intercambiar datos.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/546a96b1-5f0a-4c80-b3c5-8ac0830d9f0e,crear personajes del juego digital,Desarrollar una tipología de personajes para juegos digitales e identificar su papel exacto en el juego y la narrativa.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/5475343c-5e75-415f-b431-17f3c20a347e,utilizar software de planificación de la producción,Utilizar software que facilite la planificación y la programación en la industria de fabricación y que permita la optimización de la asignación de recursos.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38,algoritmos,"Los conjuntos de operaciones independientes y por etapas que realizan los cálculos, el tratamiento de datos y el razonamiento automático, generalmente para resolver problemas.",knowledge,cross-sector
http://data.europa.eu/esco/skill/54971fec-1c2f-49c0-9396-2f0c9fa5c8c0,LAMS,"El programa informático LAMS es una plataforma de aprendizaje electrónico para crear, gestionar, organizar, elaborar informes y ofrecer cursos o programas de formación en línea. Lo desarrolla la Fundación LAMS.",knowledge,sector-specific
http://data.europa.eu/esco/skill/54ae8c54-2aad-46fc-bff2-9d44d0ec7a6e,gestionar los medios de acceso a la información,"Desarrollar y mantener ayudas de acceso a la información, como bases de datos, bibliografías digitales, páginas web, programas de software y tutoriales en línea.",skill/competence,sector-specific
