rama_ciiu,empleo,periodo,ano,mes,salario_promedio
53,149406.020781036,2023-08,2023,8,1263184.0
55,176753.229551338,2023-08,2023,8,2638714.0
56,1506405.138315649,2023-08,2023,8,954226.0
58,33404.566746658,2023-08,2023,8,3915711.0
59,17365.9917218,2023-08,2023,8,1047319.0
60,31852.670556164,2023-08,2023,8,1728576.0
61,145894.336623065,2023-08,2023,8,1980801.0
62,178273.443160352,2023-08,2023,8,5080700.0
63,15435.51674926,2023-08,2023,8,4341362.0
64,271764.152105102,2023-08,2023,8,4001342.0
65,140054.984612771,2023-08,2023,8,3009028.0
66,23738.199989159,2023-08,2023,8,5413176.0
68,387530.77031573,2023-08,2023,8,1630278.0
69,230640.966809361,2023-08,2023,8,2785344.0
70,131740.320611147,2023-08,2023,8,3141522.0
71,139932.283492869,2023-08,2023,8,4056480.0
72,11272.580118808,2023-08,2023,8,1945139.0
73,110500.3748792,2023-08,2023,8,2184926.0
74,113100.75936095,2023-08,2023,8,2163196.0
75,23253.892145923,2023-08,2023,8,2015783.0
77,47935.995118183,2023-08,2023,8,1534148.0
78,34349.563819467,2023-08,2023,8,3920282.0
79,39773.556226749,2023-08,2023,8,2521371.0
80,124852.14447016,2023-08,2023,8,1612631.0
81,595908.818731963,2023-08,2023,8,694861.0
82,291307.935296296,2023-08,2023,8,1941300.0
84,809535.2154197907,2023-08,2023,8,3639404.0
85,1077369.669509318,2023-08,2023,8,3068501.0
86,838938.303594006,2023-08,2023,8,2749050.0
87,32434.607191035,2023-08,2023,8,1644894.0
88,194962.842212613,2023-08,2023,8,1106444.0
90,40578.716181145,2023-08,2023,8,2171341.0
91,13388.609906509,2023-08,2023,8,2178904.0
92,94853.502324296,2023-08,2023,8,857039.0
93,113283.502680718,2023-08,2023,8,1904655.0
94,127071.07652108501,2023-08,2023,8,2312283.0
95,248730.880821956,2023-08,2023,8,919401.0
96,584214.28860416,2023-08,2023,8,900255.0
97,728365.489702173,2023-08,2023,8,959488.0
98,1061.6644827,2023-08,2023,8,10000.0
99,6676.874247674,2023-08,2023,8,5076628.0
0,2041.28710715,2023-09,2023,9,1321150.0
1,2992970.686110678,2023-09,2023,9,862571.0
2,21957.557874674,2023-09,2023,9,2233996.0
3,136702.438293014,2023-09,2023,9,603346.0
5,26735.74791708,2023-09,2023,9,2541063.0
6,26309.908188849,2023-09,2023,9,4650040.0
7,217721.854741496,2023-09,2023,9,891479.0
8,36822.14658608,2023-09,2023,9,786593.0
9,12138.172848752,2023-09,2023,9,2313316.0
10,649443.05130718,2023-09,2023,9,1371983.0
11,30690.155467129,2023-09,2023,9,1348075.0
12,4844.4913169,2023-09,2023,9,685891.0
13,81324.446368061,2023-09,2023,9,1325584.0
14,384297.497762045,2023-09,2023,9,1195918.0
15,202384.462040808,2023-09,2023,9,834580.0
16,24963.953185085,2023-09,2023,9,970160.0
17,42500.715438894,2023-09,2023,9,1358377.0
18,50792.569597077,2023-09,2023,9,1261072.0
19,1046.19525368,2023-09,2023,9,2464314.0
20,109936.249173968,2023-09,2023,9,2062008.0
21,90207.836112048,2023-09,2023,9,2598688.0
22,76411.849462043,2023-09,2023,9,1542195.0
23,80905.64670027701,2023-09,2023,9,1551034.0
24,16329.68550537,2023-09,2023,9,2159845.0
25,182917.605331654,2023-09,2023,9,1632630.0
26,5351.91093097,2023-09,2023,9,1326839.0
27,34300.258436409,2023-09,2023,9,1984802.0
28,27484.483741813,2023-09,2023,9,1823990.0
29,30392.125674917,2023-09,2023,9,1156605.0
30,3952.82133804,2023-09,2023,9,2143575.0
31,183155.823116202,2023-09,2023,9,1478761.0
32,62298.850005164,2023-09,2023,9,1031874.0
33,91412.76989672601,2023-09,2023,9,1843867.0
35,104195.299945447,2023-09,2023,9,2909818.0
36,55500.771063497,2023-09,2023,9,2063905.0
37,11149.249327574,2023-09,2023,9,2290571.0
38,145345.947860375,2023-09,2023,9,1074885.0
39,861.8597717490001,2023-09,2023,9,2364219.0
41,975755.544259959,2023-09,2023,9,1339291.0
42,244136.947931768,2023-09,2023,9,1858831.0
43,306553.761908099,2023-09,2023,9,1447245.0
45,576609.777336591,2023-09,2023,9,1375274.0
46,551356.644343778,2023-09,2023,9,2404770.0
47,2922194.091423445,2023-09,2023,9,1154787.0
49,1338344.683592673,2023-09,2023,9,1251794.0
50,10953.335921848,2023-09,2023,9,4669875.0
51,52404.770698973996,2023-09,2023,9,3549864.0
52,289298.546924688,2023-09,2023,9,1265556.0
53,210796.258231295,2023-09,2023,9,1486714.0
55,168082.818203092,2023-09,2023,9,1509858.0
56,1453112.501937928,2023-09,2023,9,1124828.0
58,18369.757130835,2023-09,2023,9,3405855.0
59,31914.647560657,2023-09,2023,9,4736053.0
60,27643.275319729,2023-09,2023,9,1648904.0
61,161542.561259526,2023-09,2023,9,3151774.0
62,224044.007784674,2023-09,2023,9,4554228.0
63,15215.798024447,2023-09,2023,9,2791032.0
64,278368.713734058,2023-09,2023,9,3096971.0
65,100750.064849877,2023-09,2023,9,4060027.0
66,20192.754953578,2023-09,2023,9,6229332.0
68,283147.455287343,2023-09,2023,9,1780851.0
69,254599.899449682,2023-09,2023,9,3457031.0
70,81467.708800464,2023-09,2023,9,3635564.0
71,159413.198179895,2023-09,2023,9,3065945.0
72,17780.22901267,2023-09,2023,9,5755005.0
73,115322.979502241,2023-09,2023,9,3620749.0
74,99841.584160326,2023-09,2023,9,2343028.0
75,29026.138867062,2023-09,2023,9,1545793.0
77,36117.29512103,2023-09,2023,9,1896958.0
78,49182.030257177,2023-09,2023,9,2500049.0
79,36803.785137927,2023-09,2023,9,2221568.0
80,122815.268576028,2023-09,2023,9,1919640.0
81,530687.047072308,2023-09,2023,9,683000.0
82,214082.449249072,2023-09,2023,9,1823986.0
84,795334.6579537129,2023-09,2023,9,3852732.0
85,976439.6597281229,2023-09,2023,9,2697608.0
86,885941.7073169819,2023-09,2023,9,3195812.0
87,19449.427312367,2023-09,2023,9,1227467.0
88,177292.970749726,2023-09,2023,9,1326282.0
90,53910.480889966,2023-09,2023,9,1228438.0
91,16192.453536615001,2023-09,2023,9,2702955.0
92,115932.898455282,2023-09,2023,9,940602.0
93,148737.905807533,2023-09,2023,9,1923862.0
94,163158.682941914,2023-09,2023,9,2439211.0
95,226108.456224421,2023-09,2023,9,1266581.0
96,578198.972310056,2023-09,2023,9,1056445.0
97,669898.6361150829,2023-09,2023,9,972728.0
99,14267.225906879,2023-09,2023,9,4571488.0
0,382.93506233,2023-10,2023,10,
1,3198809.847268859,2023-10,2023,10,949157.0
2,37764.735512295,2023-10,2023,10,1227189.0
3,166028.187433793,2023-10,2023,10,591709.0
5,187595.523715124,2023-10,2023,10,1351527.0
6,37385.15624296,2023-10,2023,10,3590171.0
7,178741.715188038,2023-10,2023,10,1127582.0
8,24483.027610009998,2023-10,2023,10,1325538.0
9,16246.27804434,2023-10,2023,10,3922535.0
10,507603.155270439,2023-10,2023,10,1360124.0
11,76791.425355832,2023-10,2023,10,1436794.0
12,3447.0546277,2023-10,2023,10,13188969.0
13,86784.21279565,2023-10,2023,10,989544.0
14,394894.595312089,2023-10,2023,10,1153780.0
15,187155.348348345,2023-10,2023,10,771382.0
16,23721.760041036,2023-10,2023,10,910316.0
17,38532.562032423,2023-10,2023,10,2031858.0
18,29545.544697892,2023-10,2023,10,2249065.0
19,4306.84212294,2023-10,2023,10,2730383.0
20,57827.796521082,2023-10,2023,10,1803104.0
21,56371.522654,2023-10,2023,10,2693257.0
22,121359.973401835,2023-10,2023,10,1948825.0
23,82415.458185925,2023-10,2023,10,1696809.0
24,15244.999703519,2023-10,2023,10,1983515.0
25,185716.165935126,2023-10,2023,10,1533703.0
26,7520.769123870001,2023-10,2023,10,2022725.0
27,43835.266071706,2023-10,2023,10,1726789.0
28,34737.92885594,2023-10,2023,10,1344584.0
29,31997.81092712,2023-10,2023,10,1510456.0
30,12910.154991049998,2023-10,2023,10,1534999.0
31,176260.63314112,2023-10,2023,10,1489023.0
32,84427.3101311,2023-10,2023,10,966371.0
33,72117.351444422,2023-10,2023,10,3236783.0
35,91222.177452684,2023-10,2023,10,2590532.0
36,50760.459426295,2023-10,2023,10,2408499.0
37,3044.973357933,2023-10,2023,10,1996413.0
38,144210.129990064,2023-10,2023,10,680535.0
39,11854.0109636,2023-10,2023,10,1978221.0
41,961653.213055983,2023-10,2023,10,1314907.0
42,249607.325349436,2023-10,2023,10,1774408.0
43,302888.615224145,2023-10,2023,10,1312740.0
45,478226.99467089097,2023-10,2023,10,1230279.0
46,438332.476424597,2023-10,2023,10,1850075.0
47,3053605.483658198,2023-10,2023,10,1228333.0
49,1266784.598621769,2023-10,2023,10,1254226.0
50,10263.255194768,2023-10,2023,10,2233239.0
51,46388.439249978,2023-10,2023,10,12948425.0
52,213259.812055302,2023-10,2023,10,1186310.0
53,155912.444541203,2023-10,2023,10,1306989.0
55,157442.879383524,2023-10,2023,10,1377397.0
56,1616408.770702079,2023-10,2023,10,1041569.0
58,14789.012944766,2023-10,2023,10,6664606.0
59,18385.258765432,2023-10,2023,10,3181879.0
60,28456.994105188,2023-10,2023,10,2718475.0
61,87909.31517356,2023-10,2023,10,1716762.0
62,210194.574940114,2023-10,2023,10,5782284.0
63,33252.73787396,2023-10,2023,10,1971045.0
64,267820.189280987,2023-10,2023,10,3311495.0
65,115037.042209673,2023-10,2023,10,3025945.0
66,25754.240888829998,2023-10,2023,10,7158657.0
68,308770.41739609,2023-10,2023,10,2531917.0
69,246290.840376475,2023-10,2023,10,2903206.0
70,106765.771697342,2023-10,2023,10,3783468.0
71,160023.098807753,2023-10,2023,10,3200279.0
72,19503.571163945002,2023-10,2023,10,9602446.0
73,120853.926144823,2023-10,2023,10,3534408.0
74,91997.202350912,2023-10,2023,10,2507287.0
75,49287.369329127,2023-10,2023,10,1804161.0
77,43729.851217280004,2023-10,2023,10,1460944.0
78,49127.449376116,2023-10,2023,10,3453197.0
79,32373.226377745,2023-10,2023,10,1840061.0
80,128574.748274507,2023-10,2023,10,1698802.0
81,510908.505452094,2023-10,2023,10,580219.0
82,211408.970618996,2023-10,2023,10,1720825.0
84,848486.1163761026,2023-10,2023,10,3467553.0
85,960955.7804079638,2023-10,2023,10,2889769.0
86,828980.81710578,2023-10,2023,10,2974472.0
87,28598.209082349,2023-10,2023,10,1682685.0
88,160985.567570757,2023-10,2023,10,1710932.0
90,56794.454185088,2023-10,2023,10,1308985.0
91,7118.480559811,2023-10,2023,10,2674670.0
92,86215.827637675,2023-10,2023,10,1024277.0
93,87572.694825941,2023-10,2023,10,1397693.0
94,148857.634726631,2023-10,2023,10,1851681.0
95,242382.605864026,2023-10,2023,10,775457.0
96,604209.614153498,2023-10,2023,10,1035489.0
97,698677.271997586,2023-10,2023,10,985830.0
98,95.255768391,2023-10,2023,10,150000.0
99,5806.860754196,2023-10,2023,10,5421631.0
0,2319.14803656,2023-11,2023,11,629146.0
1,3109003.295633657,2023-11,2023,11,906525.0
2,52995.533348233,2023-11,2023,11,689374.0
3,164528.098116352,2023-11,2023,11,632458.0
5,75560.623839283,2023-11,2023,11,2580578.0
6,44966.044320644,2023-11,2023,11,4905605.0
7,129571.681333082,2023-11,2023,11,1129629.0
8,47512.919177783,2023-11,2023,11,655989.0
9,8496.36171118,2023-11,2023,11,4321598.0
10,587635.673753965,2023-11,2023,11,1383878.0
11,68738.637311909,2023-11,2023,11,1446030.0
12,10219.5377753,2023-11,2023,11,1096972.0
13,70008.783335536,2023-11,2023,11,1072587.0
14,398565.842841124,2023-11,2023,11,1093888.0
15,130341.442247392,2023-11,2023,11,975252.0
16,24877.305690261,2023-11,2023,11,927662.0
17,64285.977366741,2023-11,2023,11,1637814.0
18,38708.323012539004,2023-11,2023,11,1586685.0
19,8780.31974845,2023-11,2023,11,1985668.0
20,55563.041631481,2023-11,2023,11,1808144.0
21,60727.129161982,2023-11,2023,11,2270468.0
22,96761.347058948,2023-11,2023,11,1868702.0
23,98736.951310163,2023-11,2023,11,1881539.0
24,16379.90494119,2023-11,2023,11,1438706.0
25,185384.195921025,2023-11,2023,11,1321025.0
26,7657.9968995300005,2023-11,2023,11,2446523.0
27,43398.484182984,2023-11,2023,11,2337216.0
28,24832.967992984,2023-11,2023,11,2207785.0
29,28142.85567318,2023-11,2023,11,1869371.0
30,10964.666326001001,2023-11,2023,11,3029241.0
31,142984.941331151,2023-11,2023,11,2000284.0
32,112126.022393839,2023-11,2023,11,1911568.0
33,99812.635770226,2023-11,2023,11,1934368.0
35,89918.170232836,2023-11,2023,11,2815375.0
36,42745.382935693,2023-11,2023,11,2469716.0
37,4196.4678615600005,2023-11,2023,11,2241849.0
38,124658.685192165,2023-11,2023,11,738420.0
39,986.8023913410001,2023-11,2023,11,1228281.0
41,1086421.910132136,2023-11,2023,11,1257375.0
42,243188.345241588,2023-11,2023,11,2079355.0
43,312192.396921706,2023-11,2023,11,1545278.0
45,479964.34003219,2023-11,2023,11,1505431.0
46,609967.293515195,2023-11,2023,11,3151975.0
47,2885133.111881365,2023-11,2023,11,1255477.0
49,1270887.067843474,2023-11,2023,11,1197412.0
50,13187.691296748,2023-11,2023,11,2251715.0
51,32306.4279498,2023-11,2023,11,2480354.0
52,246650.866181282,2023-11,2023,11,1346399.0
53,177903.028930258,2023-11,2023,11,1274678.0
55,133518.18583613,2023-11,2023,11,1560596.0
56,1434375.143282956,2023-11,2023,11,1084271.0
58,28339.997095597002,2023-11,2023,11,3422656.0
59,17882.405687821,2023-11,2023,11,1835685.0
60,9042.328668138,2023-11,2023,11,1645973.0
61,188283.518947348,2023-11,2023,11,3407366.0
62,198336.494445645,2023-11,2023,11,5727242.0
63,12647.530549162,2023-11,2023,11,7024981.0
64,334066.443115977,2023-11,2023,11,3211540.0
65,103998.952689535,2023-11,2023,11,3921289.0
66,47983.730803103,2023-11,2023,11,3401108.0
68,270484.824712335,2023-11,2023,11,1814812.0
69,279497.94802754,2023-11,2023,11,3321106.0
70,93992.877754217,2023-11,2023,11,4169611.0
71,161365.506714124,2023-11,2023,11,4310442.0
72,11662.823280689001,2023-11,2023,11,4663266.0
73,113218.775139889,2023-11,2023,11,4237131.0
74,93458.803176247,2023-11,2023,11,2669030.0
75,28446.564108812,2023-11,2023,11,1211954.0
77,40549.412763039,2023-11,2023,11,1794535.0
78,39948.243489075,2023-11,2023,11,1785946.0
79,51114.992849994,2023-11,2023,11,1731725.0
80,128039.152608638,2023-11,2023,11,1635051.0
81,588611.802048564,2023-11,2023,11,750032.0
82,311369.345159611,2023-11,2023,11,1639026.0
84,753572.1667386059,2023-11,2023,11,3741732.0
85,971203.511069839,2023-11,2023,11,3014534.0
86,828612.915711093,2023-11,2023,11,3135241.0
87,30002.049680479,2023-11,2023,11,1069924.0
88,200994.598641487,2023-11,2023,11,998995.0
90,65507.616971575,2023-11,2023,11,1706580.0
91,9837.715293324,2023-11,2023,11,1465601.0
92,102592.51926699,2023-11,2023,11,1056296.0
93,121980.891223216,2023-11,2023,11,1278823.0
94,182121.488157854,2023-11,2023,11,2504632.0
95,224104.610533905,2023-11,2023,11,870351.0
96,629080.8412836579,2023-11,2023,11,1151282.0
97,703088.806928139,2023-11,2023,11,963338.0
99,1708.422633301,2023-11,2023,11,2818794.0
0,3198.856786635,2023-12,2023,12,1192082.0
1,2933482.024462532,2023-12,2023,12,919954.0
2,38722.587291321,2023-12,2023,12,743559.0
3,141904.62582494,2023-12,2023,12,614605.0
5,51907.746354827,2023-12,2023,12,1904347.0
6,42223.539587273,2023-12,2023,12,7188102.0
7,219552.483451758,2023-12,2023,12,824878.0
8,42433.683916655005,2023-12,2023,12,4009600.0
9,32966.06287135,2023-12,2023,12,3063302.0
10,488034.303446645,2023-12,2023,12,1624703.0
11,93210.31145891901,2023-12,2023,12,1829040.0
12,1183.9059039,2023-12,2023,12,800000.0
13,65913.811246845,2023-12,2023,12,1375436.0
14,430440.690561907,2023-12,2023,12,1244097.0
15,164740.414180849,2023-12,2023,12,809273.0
16,71217.612487936,2023-12,2023,12,504274.0
17,30533.001953766,2023-12,2023,12,3141451.0
18,46939.660953578,2023-12,2023,12,1782746.0
19,1719.72283828,2023-12,2023,12,3061137.0
20,88650.82620164,2023-12,2023,12,2767697.0
21,37594.99676398,2023-12,2023,12,2505691.0
22,108684.752194662,2023-12,2023,12,2045634.0
23,90782.737400514,2023-12,2023,12,2630823.0
24,17726.047728904,2023-12,2023,12,2293285.0
25,176707.066895743,2023-12,2023,12,1498764.0
26,8448.361771992999,2023-12,2023,12,2482897.0
27,10967.231358500001,2023-12,2023,12,1666582.0
28,35722.58677456,2023-12,2023,12,1646657.0
29,22416.28440361,2023-12,2023,12,2636612.0
30,8955.737661520001,2023-12,2023,12,1356449.0
31,200816.200445605,2023-12,2023,12,1525831.0
32,98534.269622864,2023-12,2023,12,1030307.0
33,76251.120866151,2023-12,2023,12,1850862.0
35,99797.783778458,2023-12,2023,12,3733917.0
36,72193.36772363601,2023-12,2023,12,2533020.0
37,3382.703949512,2023-12,2023,12,1664992.0
38,147062.039481634,2023-12,2023,12,785868.0
39,3023.75855437,2023-12,2023,12,1245263.0
41,1062375.165917882,2023-12,2023,12,1235441.0
42,247605.047058867,2023-12,2023,12,2173491.0
43,286104.229770401,2023-12,2023,12,1212583.0
45,630308.822034288,2023-12,2023,12,1313668.0
46,502707.801624071,2023-12,2023,12,2179903.0
47,2999917.7901419606,2023-12,2023,12,1247506.0
49,1218926.097985641,2023-12,2023,12,1242286.0
50,33929.837738681,2023-12,2023,12,1270753.0
51,17792.24260701,2023-12,2023,12,1739296.0
52,239456.95417123,2023-12,2023,12,1284387.0
53,154919.269792531,2023-12,2023,12,1234148.0
55,164441.225805254,2023-12,2023,12,1264783.0
56,1482214.909210189,2023-12,2023,12,1025645.0
58,22147.609243715,2023-12,2023,12,4819767.0
59,16263.267751854,2023-12,2023,12,1446425.0
60,9220.086648186,2023-12,2023,12,2113288.0
61,123643.713181227,2023-12,2023,12,1954597.0
62,147152.272554062,2023-12,2023,12,9396270.0
63,14859.205763994,2023-12,2023,12,7752336.0
64,243927.234850913,2023-12,2023,12,3128497.0
65,158910.523369481,2023-12,2023,12,3961478.0
66,38128.716252096005,2023-12,2023,12,3783385.0
68,244861.392100031,2023-12,2023,12,1715242.0
69,243204.432865786,2023-12,2023,12,3421475.0
70,65303.688604767,2023-12,2023,12,3073068.0
71,193985.55144674,2023-12,2023,12,3505486.0
72,20265.17468274,2023-12,2023,12,4784553.0
73,160396.033508563,2023-12,2023,12,3197401.0
74,83274.314302937,2023-12,2023,12,3571687.0
75,26936.665515624,2023-12,2023,12,2249233.0
77,26307.086827796,2023-12,2023,12,1374278.0
78,40554.984008526,2023-12,2023,12,7558316.0
79,38203.831179769,2023-12,2023,12,2389344.0
80,156915.521625972,2023-12,2023,12,1398709.0
81,586275.652895705,2023-12,2023,12,627294.0
82,323985.888861201,2023-12,2023,12,1670914.0
84,820168.9227092341,2023-12,2023,12,3565568.0
85,841510.497348479,2023-12,2023,12,3281508.0
86,807569.499759275,2023-12,2023,12,2682632.0
87,25477.22006805,2023-12,2023,12,1194937.0
88,177851.030002862,2023-12,2023,12,1167294.0
90,78147.821051686,2023-12,2023,12,3638209.0
91,9717.737941647001,2023-12,2023,12,1535222.0
92,97954.099719344,2023-12,2023,12,1835626.0
93,105616.20394742201,2023-12,2023,12,1185278.0
94,150126.711298952,2023-12,2023,12,2824186.0
95,211134.871747199,2023-12,2023,12,759535.0
96,635801.678091702,2023-12,2023,12,959706.0
97,657617.420643098,2023-12,2023,12,859464.0
99,12164.162312414,2023-12,2023,12,10829914.0
0,379.181291,2024-01,2024,1,
1,3078050.93578968,2024-01,2024,1,882306.0
2,9259.379609972,2024-01,2024,1,615675.0
3,114203.190557492,2024-01,2024,1,609613.0
5,79937.423155864,2024-01,2024,1,2345288.0
6,24535.0064648,2024-01,2024,1,3562096.0
7,134872.388834804,2024-01,2024,1,810375.0
8,18239.894089435,2024-01,2024,1,1427202.0
9,27491.68895025,2024-01,2024,1,6293111.0
10,557350.974968153,2024-01,2024,1,1520164.0
11,69114.93170003,2024-01,2024,1,1487729.0
12,2179.9082177,2024-01,2024,1,900000.0
13,53353.78385223,2024-01,2024,1,1847291.0
14,402610.368795454,2024-01,2024,1,1340691.0
15,184051.947540019,2024-01,2024,1,796780.0
16,20341.971551689,2024-01,2024,1,2116688.0
17,42234.54789753,2024-01,2024,1,2054911.0
18,45710.500126891,2024-01,2024,1,2407719.0
19,13697.91175545,2024-01,2024,1,3812982.0
20,96067.692434278,2024-01,2024,1,2279592.0
21,58387.091810608,2024-01,2024,1,1902555.0
22,122659.841010779,2024-01,2024,1,1721200.0
23,113657.87775889,2024-01,2024,1,3109246.0
24,18977.162970945,2024-01,2024,1,1684357.0
25,214650.93541861902,2024-01,2024,1,1825886.0
26,7563.60238705,2024-01,2024,1,1582292.0
27,29624.706646000002,2024-01,2024,1,2807209.0
28,33243.76008355,2024-01,2024,1,2577875.0
29,18230.97825433,2024-01,2024,1,2291707.0
30,6067.220926655,2024-01,2024,1,1533188.0
31,140104.214776867,2024-01,2024,1,1255488.0
32,68812.454499602,2024-01,2024,1,1325530.0
33,66511.197614891,2024-01,2024,1,1929562.0
35,91868.407526,2024-01,2024,1,3038218.0
36,48682.233180856,2024-01,2024,1,2747920.0
37,1006.4719485400001,2024-01,2024,1,1160000.0
38,143573.51612462002,2024-01,2024,1,793093.0
39,827.60635355,2024-01,2024,1,2241518.0
41,991150.581321346,2024-01,2024,1,1254499.0
42,226804.851965139,2024-01,2024,1,1863797.0
43,235712.287162412,2024-01,2024,1,1764902.0
45,580144.636502018,2024-01,2024,1,1483525.0
46,435895.4464494366,2024-01,2024,1,2047289.0
47,2882244.905233906,2024-01,2024,1,1393786.0
49,1247940.6137392174,2024-01,2024,1,1412570.0
50,11262.088779788,2024-01,2024,1,1548398.0
51,25338.916409157,2024-01,2024,1,6430120.0
52,231279.878452526,2024-01,2024,1,1642393.0
53,154711.082188862,2024-01,2024,1,1201259.0
55,145571.92925855,2024-01,2024,1,1231830.0
56,1402015.215078767,2024-01,2024,1,1042554.0
58,11618.816282083,2024-01,2024,1,2736084.0
59,29826.149216594,2024-01,2024,1,3786019.0
60,28005.205913692,2024-01,2024,1,3158451.0
61,131889.7903863,2024-01,2024,1,2318924.0
62,150618.658800698,2024-01,2024,1,7307087.0
63,9907.44039659,2024-01,2024,1,1923311.0
64,267926.541452632,2024-01,2024,1,3953795.0
65,110509.94927952,2024-01,2024,1,4498656.0
66,44112.782938514,2024-01,2024,1,7149949.0
