uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/ec7fd241-e68f-4593-a42a-a12a9bd80cbc,componentes del calzado,"Los componentes del calzado para el empeine (parte superior, laterales, forros, refuerzos, punteras, etc.) y la base (suelas, tacones, plantillas, etc.). Preocupaciones ecológicas e importancia del reciclaje. Selección de materiales y componentes adecuados en función de su influencia en el estilo y características del calzado, las propiedades y la posibilidad de fabricación. Procedimientos y métodos en el tratamiento químico y mecánico de materiales de cuero y no de cuero.",knowledge,sector-specific
http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,informar sobre tecnologías de ahorro energético,"Informar al administrador de las instalaciones o a figuras similares sobre los parámetros de seguimiento para que el sistema logre los objetivos de ahorro de energía previstos.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ed17ddef-52ed-4a24-b6ca-d5ecc53eba24,aplicar regímenes de alimentación de peces de aleta,Aplicar regímenes diarios de alimentación de peces de aleta para tener en cuenta las variaciones medioambientales. Comprobar que se siguen los regímenes de alimentación a través de la correcta aplicación de los procedimientos de alimentación. Implementar ajustes a los regímenes de alimentación a fin de tener en cuenta las fluctuaciones de la producción y las variaciones de las condiciones ambientales. Controlar los regímenes especializados de alimentación para apoyar los requisitos específicos de producción. Investigar los cambios en el comportamiento alimentario para determinar la causa y las medidas correctoras necesarias.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/ed8dbdd1-5b40-4eaf-adaf-3b1f6d16a37b,almacenamiento de residuos peligrosos,Los reglamentos y procedimientos en materia de custodia de materiales y sustancias que entrañan riesgos para la salud y la seguridad.,knowledge,cross-sector
http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,evaluar el impacto ambiental del aprovechamiento de aguas subterráneas,Estimar el impacto ambiental de las actividades de extracción y gestión de aguas subterráneas.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,políticas medioambientales sobre las TIC,"Las políticas internacionales y organizativas que abordan la evaluación del impacto medioambiental de las innovaciones y los desarrollos en el ámbito de las TIC, así como los métodos para reducir el impacto negativo y aplicar innovaciones en materia de TIC para ayudar al medio ambiente.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390,redes urbanas de climatización ,"La calefacción y refrigeración urbanas utilizan fuentes de energía locales y sostenibles para suministrar calor y agua caliente potable a un grupo de edificios y contribuyen a mejorar el rendimiento energético.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/f01fe651-4270-47e8-bb85-e74c8084bd83,medir caudales de agua,"Medir caudales de agua, tomas de agua y cuencas hidrográficas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,diseño integrado,"Enfoque de diseño que incluye varias disciplinas conexas y cuyo objetivo es diseñar y construir con arreglo a los principios de los edificios de consumo de energía casi nulo. La interacción entre todos los aspectos del diseño y el uso de edificios y la climatología en exteriores.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500,evaluar el impacto ambiental de yacimientos y zonas industriales,Gestionar y supervisar la prospección de yacimientos y realice evaluaciones de emplazamientos mineros o industriales. Designar y demarcar zonas para realizar un análisis geoquímico e investigación científica.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/f14cfbac-07c5-43de-8b63-51518be99826,diseñar turbinas eólicas,"Diseñar los componentes eléctricos y las palas que se utilizan en los equipos que generan energía eólica y la convierten en energía eléctrica, asegurándose de que el diseño esté optimizado a fin de garantizar una producción de energía segura y eficiente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,adaptar planes de distribución de energía,"Supervisar los procedimientos implicados en la distribución de energía para evaluar si el suministro energético debe aumentarse o reducirse en función de los cambios en la demanda, e incorpore estos cambios en el cronograma de distribución. Asegurarse de que se cumpla con la aplicación de los cambios.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f2071535-4da0-4253-a548-920d170b80e0,diseñar equipos térmicos,"Diseñar conceptualmente equipos para curado y enfriamiento con la aplicación de principios de transferencia térmica como conducción, convección, radiación y combustión. La temperatura de estos dispositivos debe mantenerse estable y óptima, ya que continuamente distribuyen el calor por todo el sistema.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276,subproductos,"Los conceptos de «subproducto» y «residuo». Tipos de residuos y códigos de residuos europeos. Soluciones para la recuperación, reutilización y reciclado de subproductos y residuos en distintos sectores.",knowledge,cross-sector
http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,analizar plantaciones de árboles,"Recopilar información sobre las poblaciones de árboles en el bosque. Observar la destrucción de enfermedades e insectos, la mortalidad y los riesgos de incendio.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,multiplicación vegetativa,"Tipos de métodos diferentes de multiplicación, materiales y semillas, así como sus criterios respecto a salud y calidad.",knowledge,sector-specific
http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,informar sobre cuestiones ambientales,"Compilar informes ambientales y comuníquese sobre cuestiones ambientales. Informar al público o a cualquier parte interesada en un contexto determinado sobre la evolución ambiental reciente, las previsiones sobre el futuro del medioambiente y cualesquiera problemas y posibles soluciones.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/f519caf2-a69f-4357-a8b7-d992e4bfdae3,establecer requisitos térmicos,Diseñar requisitos a nivel de diseño para productos térmicos como sistemas de telecomunicaciones. Mejorar y optimizar estos diseños mediante el uso de soluciones térmicas o técnicas de experimentación y validación.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528,sostenibilidad corporativa,"Práctica empresarial para conseguir un crecimiento sostenible a largo plazo buscando estrategias medioambientales, económicas y sociales como sus tres pilares principales.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/f64b7f4d-e89e-4920-8674-b75a9cd63389,inspeccionar generadores de corrientes de marea,"Realizar inspecciones rutinarias de generadores de corrientes de marea, en las que se examinen minuciosamente todas las partes para detectar posibles problemas y valorar si es necesario hacer reparaciones.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,garantizar el cumplimiento de las normas ambientales en la fabricación de alimentos,Garantizar el cumplimiento de las normas ambientales en la fabricación de alimentos. Comprender la legislación relativa a cuestiones ambientales en la fabricación de alimentos y aplicarla en la práctica.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,desarrollar planes para la eficiencia de las operaciones logísticas,Elaborar y aplicar planes para aumentar la eficiencia y reducir los residuos durante las operaciones logísticas.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923,aplicar medidas de protección del medioambiente,Aplicar criterios ambientales para evitar daños al medioambiente. Aspirar a obtener un uso eficiente de los recursos con el fin de prevenir los residuos y reducir los costes. Motivar a sus compañeros para que adopten medidas pertinentes para operar de manera respetuosa con el medioambiente.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/f7626ae8-eecf-41f4-bc4f-de9e57ed30a6,gestión de las aguas pluviales,"Las características de los métodos de diseño urbano sensible al agua, como las cuencas húmedas, las cuencas secas, el drenaje y la infiltración en la superficie.",knowledge,sector-specific
http://data.europa.eu/esco/skill/f76eeb55-2ad1-40ef-ba09-fa60e2c28b40,diseñar un sistema de iluminación artificial,"Investigar y diseñar un sistema de iluminación artificial basado en la luz diurna, un temporizador o la ocupación de los espacios teniendo en cuenta cualquier especificación o restricción técnica, como la calidad de potencia o la eficiencia energética, y la influencia que tienen los materiales utilizados en bombillas de alumbrado o LED en el medio ambiente.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f7a4fb1d-d951-4c4c-8643-3212c0958f71,controlar generadores eléctricos,"Controlar el funcionamiento de los generadores eléctricos en las centrales eléctricas para garantizar la funcionalidad y la seguridad, e identificar la necesidad de realizar reparaciones y mantenimiento.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5,promover el bienestar animal,"Promover las buenas prácticas y trabajar con compasión para mantener y promover elevados estándares de bienestar animal en todo momento, adaptando el comportamiento personal y gestionando los factores ambientales.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62,asesorar sobre procedimientos de gestión de residuos,"Asesorar a las organizaciones sobre la aplicación de la normativa reguladora de residuos y sobre estrategias de mejora para la gestión de residuos y la minimización de residuos, con el fin de aumentar las prácticas sostenibles desde el punto de vista medioambiental y la sensibilización medioambiental.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,tecnologías de energías renovables,"Los diferentes tipos de fuentes de energía que no pueden agotarse, como la energía eólica,  la solar, la hidráulica, la energía de la biomasa y la energía producida por los biocarburantes. Las diferentes tecnologías utilizadas para aplicar estos tipos de energía cada vez en mayor grado, como las turbinas eólicas, las presas hidroeléctricas, la tecnología fotovoltaica y la energía solar de concentración.",knowledge,cross-sector
http://data.europa.eu/esco/skill/f8460277-3c9a-4be4-b203-600a2a295f47,control de las enfermedades de los vegetales,"Tipos y características de las enfermedades de las plantas y los cultivos. Diferentes tipos de métodos de control, actividades que utilizan métodos convencionales o biológicos teniendo en cuenta el tipo de planta o cultivo, las condiciones ambientales y climáticas y las normas en materia de salud y seguridad. Almacenamiento y manipulación de los productos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65,diseñar sistemas de energía geotérmica,"Diseñar de manera detallada un sistema de energía geotérmica. Definir los límites del lugar de construcción, como el espacio, la superficie y la profundidad necesarios. Realizar descripciones y dibujos detallados del diseño.
	",skill/competence,sector-specific
